::1 - - [29/Oct/2024:18:00:19 +0000] "POST /api/v1/vendors HTTP/1.1" 400 79 "-" "PostmanRuntime/7.42.0"
::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

::1 - - [29/Oct/2024:18:54:25 +0000] "GET /api/v1/vendors/?status=ACTIVE&pagination=true&adminUserId=0 HTTP/1.1" 401 26 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36"

